site_id,latitude,longitude,weather_model,timezone,date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,relative_humidity_2m_mean,vapour_pressure_deficit_max,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,precipitation_7d,et0_7d,water_balance_7d,temperature_mean_7d,temperature_max_7d,relative_humidity_mean_7d,vpd_max_7d,radiation_sum_7d,wind_speed_mean_7d,soil_moisture_0_7cm_mean_7d,soil_moisture_7_28cm_mean_7d,rainy_days_7d,precipitation_14d,et0_14d,water_balance_14d,temperature_mean_14d,temperature_max_14d,relative_humidity_mean_14d,vpd_max_14d,radiation_sum_14d,wind_speed_mean_14d,soil_moisture_0_7cm_mean_14d,soil_moisture_7_28cm_mean_14d,rainy_days_14d,precipitation_30d,et0_30d,water_balance_30d,temperature_mean_30d,temperature_max_30d,relative_humidity_mean_30d,vpd_max_30d,radiation_sum_30d,wind_speed_mean_30d,soil_moisture_0_7cm_mean_30d,soil_moisture_7_28cm_mean_30d,rainy_days_30d,dryness_index_30d
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-08-25,24.1,18.0,30.6,1.1,59.0,2.94,4.31,19.61,6.3,0.221,0.25,19.599999999999987,29.94,-10.340000000000014,21.442857142857143,30.6,63.285714285714285,2.94,139.77,10.985714285714286,0.281,0.266,3.0,62.70000000000002,60.949999999999996,1.7500000000000213,22.50714285714286,34.3,60.857142857142854,4.55,275.04,9.35,0.24007142857142857,0.21357142857142858,6.0,73.1,162.94,-89.84,24.073333333333334,35.2,51.333333333333336,4.55,675.59,9.933333333333334,0.1946,0.18576666666666666,8.0,89.84
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-08-26,23.0,19.0,26.8,0.4,60.0,1.86,4.81,19.64,13.1,0.209,0.244,3.3999999999999857,31.81,-28.410000000000014,21.942857142857143,30.6,60.857142857142854,2.94,145.34,10.585714285714285,0.25885714285714284,0.2631428571428572,2.0,63.10000000000002,59.34,3.7600000000000193,22.2,33.7,62.142857142857146,4.39,268.81,9.757142857142856,0.24550000000000002,0.21992857142857145,6.0,73.5,160.64000000000001,-87.14000000000001,24.083333333333332,35.2,52.0,4.55,667.75,9.83,0.19653333333333334,0.18830000000000002,8.0,87.14000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-08-27,21.6,17.0,26.2,0.0,64.0,2.0,4.03,16.97,12.1,0.2,0.238,1.4999999999999858,32.39,-30.890000000000015,22.11428571428571,30.6,59.57142857142857,2.94,145.37,10.557142857142859,0.24100000000000002,0.2572857142857143,1.0,63.10000000000002,57.35,5.750000000000021,21.77857142857143,30.6,64.71428571428571,2.94,259.76,10.228571428571428,0.25035714285714283,0.22585714285714284,6.0,73.5,159.3,-85.80000000000001,23.993333333333332,35.2,52.766666666666666,4.55,660.01,10.07,0.19836666666666666,0.19066666666666665,8.0,85.80000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-08-28,22.0,17.0,26.9,0.0,63.0,2.0,4.01,19.05,7.3,0.191,0.233,1.4999999999999858,31.75,-30.250000000000014,22.385714285714283,30.6,60.0,2.94,143.21,9.914285714285715,0.22571428571428573,0.251,1.0,49.60000000000002,58.61,-9.009999999999977,21.714285714285715,30.6,63.785714285714285,2.94,266.39,10.135714285714286,0.25164285714285717,0.2315,5.0,67.89999999999999,159.71,-91.81000000000002,23.986666666666665,35.2,52.86666666666667,4.55,663.56,10.093333333333332,0.19876666666666667,0.19290000000000002,7.0,91.81000000000002
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-08-29,23.9,18.0,30.3,0.0,58.0,3.05,4.69,20.92,5.6,0.183,0.228,1.4999999999999858,31.77,-30.270000000000014,22.9,30.6,59.57142857142857,3.05,142.78,8.9,0.21285714285714286,0.24485714285714286,1.0,49.60000000000002,59.06999999999999,-9.46999999999997,21.807142857142857,30.6,63.642857142857146,3.05,267.07,10.178571428571429,0.24928571428571428,0.23664285714285715,5.0,67.89999999999999,157.56,-89.66000000000001,24.01,35.2,53.266666666666666,4.55,657.3100000000001,9.82,0.19820000000000002,0.19496666666666668,7.0,89.66000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-08-30,21.2,17.6,26.0,18.1,79.0,1.28,2.78,13.7,7.2,0.222,0.224,19.599999999999987,29.200000000000003,-9.600000000000016,22.785714285714285,30.6,62.42857142857143,3.05,132.53,8.042857142857143,0.20857142857142857,0.23914285714285713,2.0,67.70000000000002,56.53,11.170000000000016,21.642857142857142,30.6,65.28571428571429,3.05,258.78000000000003,10.057142857142859,0.25107142857142856,0.24150000000000002,6.0,85.99999999999999,153.7,-67.7,23.876666666666665,35.2,54.5,4.55,645.66,9.696666666666665,0.19959999999999997,0.19693333333333335,8.0,67.7
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-08-31,20.9,17.7,25.3,0.8,68.0,1.79,3.83,17.14,12.6,0.31,0.229,20.399999999999988,28.46,-8.060000000000013,22.385714285714283,30.6,64.42857142857143,3.05,127.03,9.171428571428573,0.21942857142857145,0.23514285714285713,2.0,65.00000000000001,57.260000000000005,7.740000000000009,21.564285714285713,30.6,65.14285714285714,3.05,262.5,10.485714285714286,0.25985714285714284,0.24664285714285716,5.0,86.79999999999998,150.11,-63.31000000000003,23.696666666666665,35.2,55.43333333333333,4.55,635.3100000000001,9.713333333333333,0.20440000000000003,0.19910000000000003,8.0,63.31000000000003
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-01,21.0,15.0,26.4,0.0,60.0,2.18,4.52,22.06,8.8,0.277,0.23,19.299999999999986,28.669999999999998,-9.370000000000012,21.942857142857143,30.3,64.57142857142857,3.05,129.48000000000002,9.528571428571428,0.22742857142857145,0.23228571428571426,1.0,38.90000000000001,58.61,-19.709999999999987,21.692857142857143,30.6,63.92857142857143,3.05,269.25,10.257142857142858,0.2542142857142857,0.24914285714285714,4.0,86.79999999999998,147.82999999999998,-61.03,23.533333333333335,35.2,55.9,4.55,630.55,9.620000000000001,0.20846666666666666,0.20133333333333334,8.0,61.03
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-02,19.7,17.4,22.3,20.2,73.0,1.15,1.84,9.17,6.0,0.294,0.23,39.09999999999999,25.7,13.399999999999988,21.47142857142857,30.3,66.42857142857143,3.05,119.00999999999999,8.514285714285714,0.23957142857142857,0.2302857142857143,2.0,42.500000000000014,57.510000000000005,-15.009999999999991,21.707142857142856,30.6,63.642857142857146,3.05,264.35,9.549999999999999,0.24921428571428575,0.24671428571428572,4.0,106.99999999999999,143.24,-36.24000000000002,23.256666666666668,35.2,57.13333333333333,4.55,614.4599999999999,9.593333333333334,0.21336666666666665,0.20363333333333336,9.0,36.24000000000002
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-03,19.5,15.8,24.5,9.5,80.0,1.38,2.93,15.31,8.6,0.363,0.258,48.59999999999999,24.599999999999998,23.99999999999999,21.171428571428574,30.3,68.71428571428571,3.05,117.35,8.014285714285714,0.26285714285714284,0.23314285714285715,3.0,50.100000000000016,56.99,-6.889999999999986,21.642857142857142,30.6,64.14285714285714,3.05,262.72,9.285714285714286,0.25192857142857145,0.2452142857142857,4.0,116.49999999999999,138.70000000000002,-22.20000000000003,22.94333333333333,35.2,58.53333333333333,4.55,605.01,9.473333333333333,0.22076666666666664,0.20690000000000003,10.0,22.20000000000003
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-04,20.9,15.2,26.8,0.0,73.0,1.9,3.79,19.35,4.9,0.317,0.266,48.59999999999999,24.380000000000003,24.219999999999985,21.014285714285712,30.3,70.14285714285714,3.05,117.65,7.671428571428572,0.28085714285714286,0.23785714285714285,3.0,50.100000000000016,56.13,-6.029999999999987,21.7,30.6,65.07142857142857,3.05,260.86,8.792857142857143,0.2532857142857143,0.24442857142857144,4.0,111.69999999999999,136.65,-24.950000000000017,22.736666666666668,34.3,59.233333333333334,4.55,602.11,9.316666666666666,0.2265,0.2104666666666667,9.0,24.950000000000017
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-05,22.0,17.5,26.6,0.0,77.0,1.67,3.89,18.81,13.3,0.29,0.264,48.59999999999999,23.58,25.01999999999999,20.74285714285714,26.8,72.85714285714286,2.18,115.53999999999999,8.771428571428572,0.29614285714285715,0.24300000000000002,3.0,50.100000000000016,55.35,-5.249999999999986,21.821428571428573,30.6,66.21428571428571,3.05,258.32,8.835714285714285,0.2545,0.24392857142857144,4.0,111.69999999999999,133.95000000000002,-22.25000000000003,22.63,34.3,60.1,4.55,596.1899999999999,9.226666666666665,0.23086666666666666,0.21396666666666667,9.0,22.25000000000003
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-06,21.9,18.0,27.3,4.4,76.0,1.83,3.74,18.04,10.7,0.277,0.26,34.899999999999984,24.54,10.359999999999985,20.842857142857145,27.3,72.42857142857143,2.18,119.88000000000001,9.271428571428572,0.304,0.24814285714285716,3.0,54.500000000000014,53.739999999999995,0.7600000000000193,21.814285714285713,30.6,67.42857142857143,3.05,252.41,8.657142857142857,0.2562857142857143,0.24364285714285713,5.0,116.1,131.11,-15.01000000000002,22.56,34.3,61.1,4.55,588.2199999999999,9.15,0.23506666666666665,0.21736666666666668,10.0,15.01000000000002
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-07,20.7,18.0,25.4,20.8,82.0,1.49,2.63,12.86,7.0,0.32,0.264,54.89999999999999,23.34,31.55999999999999,20.814285714285713,27.3,74.42857142857143,2.18,115.60000000000001,8.471428571428572,0.30542857142857144,0.25314285714285717,4.0,75.30000000000001,51.8,23.500000000000014,21.599999999999998,30.6,69.42857142857143,3.05,242.63,8.821428571428571,0.2624285714285714,0.24414285714285716,6.0,136.89999999999998,126.83,10.069999999999979,22.423333333333336,34.3,62.5,4.55,574.49,8.986666666666668,0.2409,0.22089999999999999,11.0,-10.069999999999979
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-08,19.5,15.1,23.1,3.7,76.0,1.38,2.99,16.74,2.7,0.376,0.349,58.599999999999994,21.810000000000002,36.78999999999999,20.599999999999998,27.3,76.71428571428571,1.9,110.28,7.6000000000000005,0.31957142857142856,0.27014285714285713,5.0,77.90000000000002,50.480000000000004,27.420000000000016,21.27142857142857,30.3,70.64285714285714,3.05,239.76,8.564285714285715,0.2735,0.2512142857142857,6.0,140.6,123.1,17.5,22.206666666666667,34.3,63.93333333333333,4.55,564.55,8.786666666666667,0.24873333333333333,0.2273,12.0,-17.5
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-09,19.9,16.3,23.2,0.0,60.0,1.71,3.18,17.09,4.3,0.349,0.342,38.39999999999999,23.150000000000002,15.24999999999999,20.62857142857143,27.3,74.85714285714286,1.9,118.2,7.357142857142857,0.3274285714285714,0.28614285714285714,4.0,77.50000000000001,48.85,28.650000000000013,21.05,30.3,70.64285714285714,3.05,237.20999999999998,7.935714285714285,0.2835,0.25821428571428573,6.0,140.6,120.75,19.849999999999994,21.973333333333333,34.3,64.86666666666666,4.55,555.93,8.796666666666669,0.2558,0.2335,12.0,-19.849999999999994
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-10,17.5,13.7,21.7,0.2,67.0,1.39,3.11,17.01,6.6,0.33,0.332,29.099999999999987,23.330000000000002,5.769999999999985,20.342857142857145,27.3,73.0,1.9,119.9,7.071428571428571,0.3227142857142857,0.2967142857142857,3.0,77.70000000000002,47.93,29.770000000000017,20.75714285714286,30.3,70.85714285714286,3.05,237.25,7.542857142857143,0.2927857142857143,0.26492857142857146,6.0,140.79999999999998,117.72,23.079999999999984,21.676666666666666,34.3,65.6,4.55,548.9,8.723333333333333,0.2623,0.2393666666666667,12.0,-23.079999999999984
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-11,16.9,11.4,22.1,0.0,67.0,1.35,3.57,20.32,8.9,0.314,0.322,29.099999999999987,23.11,5.989999999999988,19.77142857142857,27.3,72.14285714285714,1.83,120.87,7.642857142857143,0.32228571428571423,0.3047142857142857,3.0,77.70000000000002,47.49,30.210000000000015,20.392857142857142,30.3,71.14285714285714,3.05,238.52,7.6571428571428575,0.30157142857142855,0.2712857142857143,6.0,140.79999999999998,114.87,25.92999999999998,21.33,33.7,66.43333333333334,4.39,543.35,8.773333333333333,0.2683333333333333,0.24493333333333336,12.0,-25.92999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-12,19.8,13.1,26.5,0.0,68.0,1.95,3.96,20.12,6.6,0.299,0.313,29.099999999999987,23.18,5.9199999999999875,19.457142857142856,27.3,70.85714285714286,1.95,122.18,6.685714285714286,0.3235714285714285,0.3117142857142857,3.0,77.70000000000002,46.76,30.94000000000002,20.099999999999998,27.3,71.85714285714286,2.18,237.72,7.728571428571428,0.3098571428571429,0.27735714285714286,6.0,140.79999999999998,112.81,27.98999999999998,21.073333333333334,30.6,67.76666666666667,3.05,537.45,8.81,0.27390000000000003,0.25020000000000003,12.0,-27.98999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-13,21.7,17.8,26.1,0.9,77.0,1.55,3.51,16.07,14.9,0.286,0.304,25.59999999999999,22.95,2.6499999999999915,19.428571428571427,26.5,71.0,1.95,120.21,7.285714285714286,0.32485714285714284,0.318,2.0,60.500000000000014,47.49,13.010000000000012,20.135714285714283,27.3,71.71428571428571,2.18,240.09,8.278571428571428,0.3144285714285714,0.2830714285714286,5.0,128.2,113.57,14.629999999999995,21.033333333333335,30.6,67.8,3.05,541.1,9.020000000000001,0.2776666666666667,0.25520000000000004,11.0,-14.629999999999995
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-14,20.2,18.0,22.5,32.1,84.0,0.63,1.7,6.58,14.6,0.328,0.303,36.89999999999999,22.02,14.879999999999992,19.357142857142858,26.5,71.28571428571429,1.95,113.92999999999999,8.371428571428572,0.326,0.32357142857142857,2.0,91.80000000000001,45.36,46.44000000000001,20.085714285714285,27.3,72.85714285714286,2.18,229.53,8.42142857142857,0.3157142857142857,0.28835714285714287,6.0,160.29999999999998,111.04,49.25999999999998,20.953333333333333,30.6,68.6,3.05,527.44,9.34,0.2814,0.26010000000000005,12.0,-49.25999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-15,19.6,15.7,24.1,8.3,81.0,1.31,2.7,14.58,4.6,0.397,0.384,41.499999999999986,21.729999999999997,19.76999999999999,19.37142857142857,26.5,72.0,1.95,111.77000000000001,8.642857142857142,0.329,0.3285714285714286,2.0,100.10000000000002,43.54,56.560000000000024,19.985714285714288,27.3,74.35714285714286,1.95,222.04999999999998,8.121428571428572,0.3242857142857143,0.2993571428571428,7.0,168.6,108.42,60.17999999999999,20.823333333333334,30.6,69.43333333333334,3.05,520.03,9.196666666666667,0.28806666666666664,0.2677,13.0,-60.17999999999999
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-16,17.5,15.6,20.3,1.5,77.0,0.95,2.71,14.01,11.2,0.379,0.371,42.999999999999986,21.259999999999998,21.739999999999988,19.02857142857143,26.5,74.42857142857143,1.95,108.69,9.62857142857143,0.3332857142857143,0.33271428571428574,3.0,81.40000000000002,44.41,36.99000000000002,19.82857142857143,27.3,74.64285714285714,1.95,226.89000000000001,8.492857142857144,0.33035714285714285,0.30942857142857144,7.0,166.6,108.03000000000002,58.56999999999998,20.673333333333336,30.6,69.66666666666667,3.05,520.62,9.35,0.29446666666666665,0.2748333333333333,13.0,-58.56999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-17,13.0,10.9,14.9,0.1,64.0,0.84,3.08,16.14,19.9,0.359,0.359,42.899999999999984,21.23,21.669999999999984,18.385714285714283,26.5,74.0,1.95,107.82000000000001,11.528571428571427,0.33742857142857147,0.3365714285714286,3.0,72.00000000000001,44.559999999999995,27.44000000000002,19.364285714285717,27.3,73.5,1.95,227.72,9.299999999999999,0.3300714285714285,0.3166428571428571,6.0,140.6,107.94000000000001,32.65999999999998,20.466666666666665,30.6,69.23333333333333,3.05,521.45,9.613333333333333,0.29456666666666664,0.28029999999999994,12.0,-32.65999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-18,12.6,8.7,17.3,0.0,62.0,1.04,3.22,19.4,12.1,0.34,0.347,42.899999999999984,20.88,22.019999999999985,17.771428571428572,26.5,73.28571428571429,1.95,106.9,11.985714285714284,0.34114285714285714,0.34014285714285714,3.0,72.00000000000001,43.99,28.010000000000012,18.771428571428572,27.3,72.71428571428571,1.95,227.77,9.814285714285715,0.33171428571428574,0.32242857142857145,6.0,123.99999999999999,108.22000000000001,15.779999999999973,20.236666666666668,30.6,68.73333333333333,3.05,526.78,9.486666666666668,0.2937666666666667,0.2830666666666667,11.0,-15.779999999999973
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-19,12.2,8.0,16.9,0.0,63.0,0.99,3.23,19.21,13.9,0.325,0.336,42.899999999999984,20.150000000000002,22.749999999999982,16.685714285714287,26.1,72.57142857142857,1.55,105.99,13.028571428571427,0.34485714285714286,0.3434285714285714,3.0,72.00000000000001,43.33,28.670000000000016,18.071428571428573,27.3,71.71428571428571,1.95,228.17000000000002,9.857142857142858,0.3342142857142857,0.32757142857142857,6.0,122.09999999999998,108.0,14.09999999999998,19.96333333333333,30.6,68.4,3.05,529.05,9.54,0.2937666666666667,0.28496666666666665,10.0,-14.09999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-20,12.4,7.6,17.5,0.0,59.0,1.06,3.37,18.97,13.7,0.311,0.326,41.999999999999986,20.01,21.989999999999984,15.357142857142858,24.1,70.0,1.31,108.89,12.857142857142856,0.3484285714285714,0.34657142857142853,3.0,67.60000000000001,42.96,24.640000000000008,17.392857142857142,26.5,70.5,1.95,229.10000000000002,10.071428571428571,0.3366428571428571,0.3322857142857143,5.0,122.09999999999998,106.72,15.379999999999981,19.706666666666663,30.6,68.36666666666666,3.05,526.81,9.603333333333333,0.2942,0.28659999999999997,10.0,-15.379999999999981
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-21,12.9,8.1,17.9,0.0,67.0,1.04,2.98,18.41,10.2,0.3,0.317,9.899999999999986,21.290000000000003,-11.390000000000017,14.314285714285715,24.1,67.57142857142857,1.31,120.72,12.228571428571428,0.3444285714285714,0.3485714285714286,2.0,46.80000000000001,43.31,3.490000000000009,16.835714285714285,26.5,69.42857142857143,1.95,234.65,10.299999999999999,0.33521428571428574,0.3360714285714286,4.0,122.09999999999998,105.03,17.06999999999998,19.46,30.6,68.56666666666666,3.05,523.87,9.520000000000001,0.29510000000000003,0.28813333333333335,10.0,-17.06999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-22,14.8,9.4,20.5,0.0,63.0,1.33,2.92,18.09,2.9,0.291,0.309,1.5999999999999859,21.51,-19.910000000000014,13.62857142857143,20.5,65.0,1.33,124.22999999999999,11.985714285714286,0.32928571428571424,0.3378571428571429,1.0,43.10000000000001,43.24,-0.13999999999999346,16.499999999999996,26.5,68.5,1.95,236.0,10.314285714285715,0.3291428571428571,0.33321428571428574,3.0,122.09999999999998,102.60000000000001,19.49999999999997,19.220000000000002,30.6,68.7,3.05,518.01,9.176666666666668,0.2964,0.28963333333333335,10.0,-19.49999999999997
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-23,15.3,10.1,19.1,0.6,77.0,0.8,2.07,10.21,11.9,0.285,0.303,0.6999999999999857,20.87,-20.170000000000016,13.314285714285715,20.5,65.0,1.33,120.43,12.085714285714285,0.31585714285714284,0.3281428571428572,0.0,43.70000000000001,42.129999999999995,1.5700000000000145,16.17142857142857,26.5,69.71428571428571,1.95,229.12,10.857142857142858,0.32457142857142857,0.33042857142857146,3.0,122.69999999999999,100.1,22.599999999999994,18.939999999999998,30.6,69.46666666666667,3.05,505.58,9.416666666666666,0.2981,0.29116666666666663,10.0,-22.599999999999994
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-24,15.3,13.7,17.5,13.6,81.0,0.73,1.53,8.69,4.9,0.376,0.313,14.199999999999985,19.32,-5.120000000000015,13.642857142857142,20.5,67.42857142857143,1.33,112.98,9.942857142857141,0.3182857142857142,0.32157142857142856,1.0,57.100000000000016,40.55,16.55000000000002,16.014285714285716,26.5,70.71428571428571,1.95,220.79999999999998,10.735714285714286,0.3278571428571429,0.32907142857142857,4.0,135.2,97.32000000000001,37.87999999999998,18.646666666666665,30.3,70.2,3.05,494.66,9.370000000000001,0.3032666666666667,0.2932666666666667,10.0,-37.87999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-25,13.7,11.3,16.3,8.4,85.0,0.58,1.75,11.44,5.9,0.398,0.344,22.599999999999987,17.85,4.749999999999986,13.799999999999999,20.5,70.71428571428571,1.33,105.02000000000001,9.057142857142857,0.32657142857142857,0.3211428571428572,2.0,65.50000000000001,38.73,26.770000000000017,15.785714285714286,26.5,72.0,1.95,211.92,10.521428571428572,0.3338571428571429,0.3306428571428572,5.0,143.2,94.26,48.93999999999998,18.336666666666662,30.3,71.03333333333333,3.05,486.46,9.129999999999999,0.3095666666666667,0.2966,11.0,-48.93999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-26,13.0,10.1,16.4,0.3,74.0,0.93,1.88,11.62,5.8,0.365,0.351,22.899999999999984,16.5,6.399999999999984,13.914285714285715,20.5,72.28571428571429,1.33,97.42999999999999,7.8999999999999995,0.33228571428571424,0.3232857142857143,2.0,65.80000000000001,36.65,29.150000000000013,15.299999999999999,26.1,72.42857142857143,1.55,203.42,10.464285714285714,0.3385714285714286,0.3333571428571429,5.0,143.49999999999997,92.11,51.38999999999997,18.05,30.3,71.36666666666666,3.05,481.11,8.919999999999998,0.31506666666666666,0.3003666666666667,11.0,-51.38999999999997
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-27,12.3,8.6,15.6,4.0,76.0,0.8,1.91,11.94,7.6,0.37,0.348,26.899999999999984,15.04,11.859999999999985,13.9,20.5,74.71428571428571,1.33,90.4,7.028571428571428,0.3407142857142857,0.3264285714285714,3.0,68.9,35.05,33.85000000000001,14.62857142857143,24.1,72.35714285714286,1.33,199.29,9.942857142857141,0.34457142857142864,0.3365,6.0,147.49999999999997,90.01,57.48999999999997,17.72666666666667,30.3,71.8,3.05,474.0,8.930000000000001,0.32103333333333334,0.30419999999999997,12.0,-57.48999999999997
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-28,14.0,11.6,18.4,12.9,80.0,0.83,1.74,9.56,10.1,0.387,0.35,39.79999999999998,13.8,25.999999999999982,14.057142857142855,20.5,76.57142857142857,1.33,81.55,7.014285714285714,0.35314285714285715,0.3311428571428571,4.0,49.70000000000002,35.089999999999996,14.61000000000002,14.185714285714287,24.1,72.07142857142857,1.33,202.26999999999998,9.62142857142857,0.3487857142857143,0.33985714285714286,6.0,160.39999999999998,87.06,73.33999999999997,17.396666666666665,27.3,72.53333333333333,2.18,462.64,9.08,0.32783333333333337,0.30826666666666663,13.0,-73.33999999999997
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-29,12.4,9.9,14.1,11.3,84.0,0.45,1.53,10.17,6.1,0.409,0.382,51.09999999999999,12.41,38.68999999999998,13.714285714285714,19.1,79.57142857142857,0.93,73.63,7.471428571428572,0.37000000000000005,0.3415714285714285,5.0,52.70000000000002,33.92,18.780000000000015,13.671428571428569,20.5,72.28571428571429,1.33,197.86,9.72857142857143,0.3496428571428571,0.3397142857142857,6.0,153.6,85.81,67.78999999999999,17.10333333333333,27.3,72.7,2.18,459.11,9.043333333333333,0.3340666666666666,0.3135333333333333,13.0,-67.78999999999999
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-09-30,10.7,8.7,13.4,1.2,78.0,0.63,1.38,7.43,11.6,0.387,0.378,51.69999999999999,11.719999999999999,39.97999999999999,13.057142857142859,18.4,79.71428571428571,0.93,70.85,7.428571428571429,0.3845714285714286,0.35228571428571426,6.0,52.40000000000002,32.59,19.810000000000016,13.185714285714285,20.5,72.35714285714286,1.33,191.27999999999997,9.757142857142856,0.35021428571428576,0.3402142857142857,6.0,153.99999999999997,83.36,70.63999999999997,16.763333333333332,27.3,73.03333333333333,2.18,449.4,9.01,0.33663333333333334,0.3185,14.0,-70.63999999999997
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-10-01,12.2,9.1,15.3,1.8,78.0,0.68,0.99,3.9,6.7,0.374,0.369,39.89999999999999,11.18,28.71999999999999,12.614285714285716,18.4,79.28571428571429,0.93,66.06,7.685714285714285,0.3842857142857143,0.3602857142857143,6.0,54.100000000000016,30.5,23.600000000000016,13.128571428571428,20.5,73.35714285714286,1.33,179.04,8.814285714285715,0.3512857142857143,0.34092857142857147,7.0,155.79999999999998,79.83000000000001,75.96999999999997,16.47,27.3,73.63333333333334,1.95,431.24,8.94,0.33986666666666665,0.3231333333333334,15.0,-75.96999999999997
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-10-02,16.6,12.2,22.1,0.5,77.0,1.3,2.31,13.05,4.2,0.369,0.362,31.999999999999986,11.74,20.259999999999984,13.028571428571428,22.1,78.14285714285714,1.3,67.67,7.442857142857143,0.38014285714285717,0.3628571428571428,5.0,54.600000000000016,29.59,25.010000000000016,13.414285714285715,22.1,74.42857142857143,1.33,172.69,8.25,0.3533571428571428,0.34199999999999997,7.0,136.1,80.30000000000001,55.79999999999998,16.366666666666667,27.3,73.76666666666667,1.95,435.12,8.879999999999999,0.3423666666666667,0.3275333333333333,14.0,-55.79999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-10-03,14.9,12.1,18.1,0.0,79.0,0.67,1.72,9.31,12.2,0.354,0.354,31.69999999999999,11.58,20.11999999999999,13.3,22.1,78.85714285714286,1.3,65.36,8.357142857142858,0.3785714285714286,0.36328571428571427,5.0,54.600000000000016,28.08,26.520000000000017,13.607142857142858,22.1,75.57142857142857,1.33,162.79000000000002,8.128571428571428,0.3554285714285714,0.3432857142857143,7.0,126.6,79.09,47.50999999999999,16.21333333333333,27.3,73.73333333333333,1.95,429.12,9.0,0.34206666666666663,0.3307333333333334,13.0,-47.50999999999999
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2022-10-04,14.3,8.7,21.5,0.0,81.0,1.24,2.51,15.35,5.2,0.342,0.346,27.69999999999999,12.18,15.519999999999989,13.585714285714287,22.1,79.57142857142857,1.3,68.77,8.014285714285714,0.37457142857142856,0.363,4.0,54.600000000000016,27.22,27.380000000000017,13.742857142857144,22.1,77.14285714285714,1.33,159.17,7.521428571428571,0.3576428571428572,0.3447142857142857,7.0,126.6,77.81,48.78999999999999,15.993333333333334,27.3,74.0,1.95,425.12,9.009999999999998,0.3429,0.33340000000000003,13.0,-48.78999999999999
