acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,interval_from,interval_to,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,ndvi_p10,ndvi_p25,ndvi_median,ndvi_p75,ndvi_p90,ratio_ndvi_below_0,ratio_ndvi_0_0_2,ratio_ndvi_0_2_0_4,ratio_ndvi_0_4_0_6,ratio_ndvi_0_6_0_8,ratio_ndvi_above_0_8,site_id,name,crop_type,is_usable,ndvi_change_from_previous_usable,ndvi_rolling_mean_3
2025-07-05,2,S2B_MSIL2A_20250705T103629_N0511_R008_T31TFK_20250705T113540.SAFE | S2B_MSIL2A_20250705T103629_N0511_R008_T31TFL_20250705T113540.SAFE,2025-07-05T10:48:25.239000+00:00 | 2025-07-05T10:48:39.444000+00:00,0.13,17.17,34.21,2025-07-05T00:00:00Z,2025-07-06T00:00:00Z,1311,2600,1289,1311,1.0,0.23331798613071442,0.6436183452606201,0.46516937941517433,0.07691450826364236,0.36608245968818665,0.41730037331581116,0.46476277709007263,0.5188905000686646,0.5693931579589844,0.0,0.0,0.18306636155606407,0.7818459191456903,0.03508771929824561,0.0,site_003,Parcelle blé,blé,True,0.01571664301654424,0.4475040452277785
2025-07-07,2,S2C_MSIL2A_20250707T103051_N0511_R108_T31TFK_20250707T160517.SAFE | S2C_MSIL2A_20250707T103051_N0511_R108_T31TFL_20250707T160517.SAFE,2025-07-07T10:38:47.684000+00:00 | 2025-07-07T10:39:02.395000+00:00,46.88,60.980000000000004,75.08,2025-07-07T00:00:00Z,2025-07-08T00:00:00Z,1311,2600,1289,1311,1.0,0.23503415286540985,0.6637833714485168,0.5044239863332771,0.0787785334106901,0.40047314763069153,0.4603886306285858,0.5073335766792297,0.5619314312934875,0.6054421663284302,0.0,0.0,0.09916094584286804,0.7795575896262396,0.12128146453089245,0.0,site_003,Parcelle blé,blé,True,0.039254606918102786,0.47301536738236055
2025-07-09,2,S2A_MSIL2A_20250709T103041_N0511_R108_T31TFK_20250709T173113.SAFE | S2A_MSIL2A_20250709T103041_N0511_R108_T31TFL_20250709T173113.SAFE,2025-07-09T10:38:43.748000+00:00 | 2025-07-09T10:38:58.458000+00:00,0.01,0.12000000000000001,0.23,2025-07-09T00:00:00Z,2025-07-10T00:00:00Z,1311,2600,1289,1311,1.0,0.2336694449186325,0.651532769203186,0.5043707373463224,0.0748857610850147,0.4044519066810608,0.4607087969779968,0.507498025894165,0.5582773685455322,0.5971536040306091,0.0,0.0,0.09382151029748284,0.8123569794050344,0.09382151029748284,0.0,site_003,Parcelle blé,blé,True,-5.324898695469038e-05,0.49132136769825796
2025-07-10,2,S2C_MSIL2A_20250710T104041_N0511_R008_T31TFK_20250710T160920.SAFE | S2C_MSIL2A_20250710T104041_N0511_R008_T31TFL_20250710T160920.SAFE,2025-07-10T10:48:44.910000+00:00 | 2025-07-10T10:48:59.105000+00:00,0.09,0.105,0.12,2025-07-10T00:00:00Z,2025-07-11T00:00:00Z,1311,2600,1289,1311,1.0,0.248046875,0.690052330493927,0.511585327139526,0.08162110349509473,0.402052640914917,0.4644923806190491,0.5153602957725525,0.5688121318817139,0.6171875,0.0,0.0,0.09610983981693363,0.7589626239511823,0.14492753623188406,0.0,site_003,Parcelle blé,blé,True,0.007214589793203552,0.5067933502730418
2025-07-12,4,S2A_MSIL2A_20250712T104041_N0511_R008_T31TFK_20250712T173815.SAFE | S2A_MSIL2A_20250712T104041_N0511_R008_T31TFL_20250712T173815.SAFE | S2B_MSIL2A_20250712T102559_N0511_R108_T31TFK_20250712T130944.SAFE | S2B_MSIL2A_20250712T102559_N0511_R108_T31TFL_20250712T130944.SAFE,2025-07-12T10:38:28.468000+00:00 | 2025-07-12T10:38:43.189000+00:00 | 2025-07-12T10:48:41.016000+00:00 | 2025-07-12T10:48:55.211000+00:00,1.85,9.575000000000001,15.64,2025-07-12T00:00:00Z,2025-07-13T00:00:00Z,1311,2600,1289,1311,1.0,0.22160664200782776,0.648283064365387,0.4960246192736095,0.07436020028437665,0.3961748778820038,0.4573170840740204,0.5024310946464539,0.5458696484565735,0.5873675346374512,0.0,0.0,0.10678871090770405,0.8329519450800915,0.060259344012204424,0.0,site_003,Parcelle blé,blé,True,-0.015560707865916457,0.5039935612531526
2025-07-15,2,S2B_MSIL2A_20250715T103629_N0511_R008_T31TFK_20250715T125823.SAFE | S2B_MSIL2A_20250715T103629_N0511_R008_T31TFL_20250715T125823.SAFE,2025-07-15T10:48:25.259000+00:00 | 2025-07-15T10:48:39.462000+00:00,37.63,40.055,42.48,2025-07-15T00:00:00Z,2025-07-16T00:00:00Z,1311,2600,1289,1311,1.0,0.22669844329357147,0.6890094876289368,0.5008177853762686,0.08377928017810005,0.3854086101055145,0.45386767387390137,0.5052109360694885,0.5581335425376892,0.6044836044311523,0.0,0.0,0.11746758199847444,0.7696414950419527,0.11289092295957284,0.0,site_003,Parcelle blé,blé,True,0.004793166102659119,0.5028092439298014
2025-07-17,2,S2C_MSIL2A_20250717T103051_N0511_R108_T31TFK_20250717T155618.SAFE | S2C_MSIL2A_20250717T103051_N0511_R108_T31TFL_20250717T155618.SAFE,2025-07-17T10:38:48.194000+00:00 | 2025-07-17T10:39:02.897000+00:00,8.43,17.91,27.39,2025-07-17T00:00:00Z,2025-07-18T00:00:00Z,1311,2600,2592,8,0.006102212051868803,0.21526718139648438,0.2946544885635376,0.25091220438480377,0.023285053033281152,0.22890593111515045,0.24388714134693146,0.2479179948568344,0.27463310956954956,0.2946544885635376,0.0,0.0,1.0,0.0,0.0,0.0,site_003,Parcelle blé,blé,False,,
2025-07-19,2,S2A_MSIL2A_20250719T102701_N0511_R108_T31TFK_20250719T161513.SAFE | S2A_MSIL2A_20250719T102701_N0511_R108_T31TFL_20250719T161513.SAFE,2025-07-19T10:38:44.261000+00:00 | 2025-07-19T10:38:58.977000+00:00,99.9,99.945,99.99,2025-07-19T00:00:00Z,2025-07-20T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-07-20,2,S2C_MSIL2A_20250720T104041_N0511_R008_T31TFK_20250720T160918.SAFE | S2C_MSIL2A_20250720T104041_N0511_R008_T31TFL_20250720T160918.SAFE,2025-07-20T10:48:44.947000+00:00 | 2025-07-20T10:48:59.144000+00:00,72.49,82.1,91.71,2025-07-20T00:00:00Z,2025-07-21T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-07-22,4,S2A_MSIL2A_20250722T103701_N0511_R008_T31TFK_20250722T144914.SAFE | S2A_MSIL2A_20250722T103701_N0511_R008_T31TFL_20250722T144914.SAFE | S2B_MSIL2A_20250722T102559_N0511_R108_T31TFK_20250722T143017.SAFE | S2B_MSIL2A_20250722T102559_N0511_R108_T31TFL_20250722T143017.SAFE,2025-07-22T10:38:27.352000+00:00 | 2025-07-22T10:38:42.074000+00:00 | 2025-07-22T10:48:41.045000+00:00 | 2025-07-22T10:48:55.238000+00:00,4.24,15.76,32.41,2025-07-22T00:00:00Z,2025-07-23T00:00:00Z,1311,2600,1289,1311,1.0,0.24461105465888977,0.7432821393013,0.5963766170902897,0.08347532861193067,0.4828660488128662,0.5568752884864807,0.611940324306488,0.6531165242195129,0.6882411241531372,0.0,0.0,0.03051106025934401,0.4111365369946606,0.5583524027459954,0.0,site_003,Parcelle blé,blé,True,0.09555883171402102,0.5310730072467226
2025-07-25,2,S2B_MSIL2A_20250725T103629_N0511_R008_T31TFK_20250725T130225.SAFE | S2B_MSIL2A_20250725T103629_N0511_R008_T31TFL_20250725T130225.SAFE,2025-07-25T10:48:23.653000+00:00 | 2025-07-25T10:48:37.866000+00:00,40.65,54.275000000000006,67.9,2025-07-25T00:00:00Z,2025-07-26T00:00:00Z,1311,2600,1289,1311,1.0,0.289211243391037,0.7487359046936035,0.6038037036139933,0.08155658144465294,0.48601195216178894,0.5637393593788147,0.6160494089126587,0.6610169410705566,0.6985645890235901,0.0,0.0,0.02288329519450801,0.3882532418001526,0.5888634630053394,0.0,site_003,Parcelle blé,blé,True,0.007427086523703608,0.5669993686935172
2025-07-27,2,S2C_MSIL2A_20250727T103051_N0511_R108_T31TFK_20250727T145615.SAFE | S2C_MSIL2A_20250727T103051_N0511_R108_T31TFL_20250727T145615.SAFE,2025-07-27T10:38:47.098000+00:00 | 2025-07-27T10:39:01.802000+00:00,76.11,78.375,80.64,2025-07-27T00:00:00Z,2025-07-28T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-07-29,2,S2A_MSIL2A_20250729T103041_N0511_R108_T31TFK_20250729T142318.SAFE | S2A_MSIL2A_20250729T103041_N0511_R108_T31TFL_20250729T142318.SAFE,2025-07-29T10:38:43.036000+00:00 | 2025-07-29T10:38:57.750000+00:00,5.35,16.075,26.8,2025-07-29T00:00:00Z,2025-07-30T00:00:00Z,1311,2600,1289,1311,1.0,0.285906046628952,0.730426549911499,0.580856062204759,0.06624031622354487,0.4974114000797272,0.5487759113311768,0.5882998108863831,0.6246941685676575,0.6550116539001465,0.0,0.0,0.018306636155606407,0.5560640732265446,0.425629290617849,0.0,site_003,Parcelle blé,blé,True,-0.02294764140923422,0.5936787943030141
2025-07-30,2,S2C_MSIL2A_20250730T104041_N0511_R008_T31TFK_20250730T160714.SAFE | S2C_MSIL2A_20250730T104041_N0511_R008_T31TFL_20250730T160714.SAFE,2025-07-30T10:48:43.293000+00:00 | 2025-07-30T10:48:57.492000+00:00,18.33,38.035,57.74,2025-07-30T00:00:00Z,2025-07-31T00:00:00Z,1311,2600,1301,1299,0.9908466819221968,0.28122109174728394,0.7665979266166687,0.6186915545669135,0.0789820383213274,0.5170807242393494,0.5764620304107666,0.6308133602142334,0.6758562922477722,0.7061156630516052,0.0,0.0,0.020015396458814474,0.3364126250962279,0.6435719784449576,0.0,site_003,Parcelle blé,blé,True,0.037835492362154444,0.6011171067952219
2025-08-01,4,S2A_MSIL2A_20250801T104041_N0511_R008_T31TFK_20250801T143722.SAFE | S2A_MSIL2A_20250801T104041_N0511_R008_T31TFL_20250801T143722.SAFE | S2B_MSIL2A_20250801T102559_N0511_R108_T31TFK_20250801T143305.SAFE | S2B_MSIL2A_20250801T102559_N0511_R108_T31TFL_20250801T143305.SAFE,2025-08-01T10:38:24.922000+00:00 | 2025-08-01T10:38:39.650000+00:00 | 2025-08-01T10:48:39.187000+00:00 | 2025-08-01T10:48:53.394000+00:00,29.82,33.3175,38.88,2025-08-01T00:00:00Z,2025-08-02T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-04,2,S2B_MSIL2A_20250804T103629_N0511_R008_T31TFK_20250804T130722.SAFE | S2B_MSIL2A_20250804T103629_N0511_R008_T31TFL_20250804T130722.SAFE,2025-08-04T10:48:22.673000+00:00 | 2025-08-04T10:48:36.896000+00:00,51.97,52.905,53.84,2025-08-04T00:00:00Z,2025-08-05T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-06,2,S2C_MSIL2A_20250806T102621_N0511_R108_T31TFK_20250806T144014.SAFE | S2C_MSIL2A_20250806T102621_N0511_R108_T31TFL_20250806T144014.SAFE,2025-08-06T10:38:44.011000+00:00 | 2025-08-06T10:38:58.728000+00:00,97.88,98.41999999999999,98.96,2025-08-06T00:00:00Z,2025-08-07T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-08,2,S2A_MSIL2A_20250808T102701_N0511_R108_T31TFK_20250808T143113.SAFE | S2A_MSIL2A_20250808T102701_N0511_R108_T31TFL_20250808T143113.SAFE,2025-08-08T10:38:39.764000+00:00 | 2025-08-08T10:38:54.482000+00:00,0.0,0.0,0.0,2025-08-08T00:00:00Z,2025-08-09T00:00:00Z,1311,2600,1289,1311,1.0,0.23050260543823242,0.7254237532615662,0.5488885538006087,0.07611650463266269,0.44511666893959045,0.5051383376121521,0.5668050050735474,0.6016842126846313,0.6274935603141785,0.0,0.0,0.04500381388253242,0.6895499618611747,0.2654462242562929,0.0,site_003,Parcelle blé,blé,True,-0.06980300076630475,0.582812056857427
2025-08-11,4,S2A_MSIL2A_20250811T103701_N0511_R008_T31TFK_20250811T173718.SAFE | S2A_MSIL2A_20250811T103701_N0511_R008_T31TFL_20250811T173718.SAFE | S2B_MSIL2A_20250811T102559_N0511_R108_T31TFK_20250811T131147.SAFE | S2B_MSIL2A_20250811T102559_N0511_R108_T31TFL_20250811T131147.SAFE,2025-08-11T10:38:26.960000+00:00 | 2025-08-11T10:38:41.678000+00:00 | 2025-08-11T10:48:35.388000+00:00 | 2025-08-11T10:48:49.603000+00:00,0.0,0.0025,0.01,2025-08-11T00:00:00Z,2025-08-12T00:00:00Z,1311,2600,1289,1311,1.0,0.21793390810489655,0.6847069263458252,0.5300823546588007,0.0827130115549034,0.40886250138282776,0.479147344827652,0.5442359447479248,0.5943595767021179,0.6246600151062012,0.0,0.0,0.08771929824561403,0.6994660564454614,0.2128146453089245,0.0,site_003,Parcelle blé,blé,True,-0.018806199141808033,0.565887487675441
2025-08-14,4,S2B_MSIL2A_20250814T103629_N0511_R008_T31TFK_20250814T114103.SAFE | S2B_MSIL2A_20250814T103629_N0511_R008_T31TFK_20250814T125902.SAFE | S2B_MSIL2A_20250814T103629_N0511_R008_T31TFL_20250814T114103.SAFE | S2B_MSIL2A_20250814T103629_N0511_R008_T31TFL_20250814T125902.SAFE,2025-08-14T10:48:24.127000+00:00 | 2025-08-14T10:48:31.936000+00:00 | 2025-08-14T10:48:32.018000+00:00 | 2025-08-14T10:48:38.772000+00:00,4.41,5.6075,7.51,2025-08-14T00:00:00Z,2025-08-15T00:00:00Z,1311,2600,1289,1311,1.0,0.21477831900119781,0.6732607483863831,0.4953005004370145,0.09721397297685233,0.35438597202301025,0.43230172991752625,0.506950855255127,0.5746519565582275,0.6145164966583252,0.0,0.0,0.17162471395881007,0.6765827612509535,0.15179252479023647,0.0,site_003,Parcelle blé,blé,True,-0.0347818542217862,0.524757136298808
2025-08-16,2,S2C_MSIL2A_20250816T103041_N0511_R108_T31TFK_20250816T161514.SAFE | S2C_MSIL2A_20250816T103041_N0511_R108_T31TFL_20250816T161514.SAFE,2025-08-16T10:38:44.316000+00:00 | 2025-08-16T10:38:59.026000+00:00,0.14,0.16,0.18,2025-08-16T00:00:00Z,2025-08-17T00:00:00Z,1311,2600,1289,1311,1.0,0.19876325130462646,0.573744535446167,0.42362622552978285,0.07762546386755503,0.3134080469608307,0.3761252462863922,0.42592594027519226,0.48777347803115845,0.5213474631309509,0.0,0.0007627765064836003,0.3691838291380625,0.6300533943554538,0.0,0.0,site_003,Parcelle blé,blé,True,-0.07167427490723166,0.4830030268751993
2025-08-18,2,S2A_MSIL2A_20250818T103041_N0511_R108_T31TFK_20250818T155014.SAFE | S2A_MSIL2A_20250818T103041_N0511_R108_T31TFL_20250818T155014.SAFE,2025-08-18T10:38:42.960000+00:00 | 2025-08-18T10:38:53.087000+00:00,7.99,9.51,11.03,2025-08-18T00:00:00Z,2025-08-19T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-19,2,S2C_MSIL2A_20250819T104041_N0511_R008_T31TFK_20250819T162815.SAFE | S2C_MSIL2A_20250819T104041_N0511_R008_T31TFL_20250819T162815.SAFE,2025-08-19T10:48:41.378000+00:00 | 2025-08-19T10:48:55.575000+00:00,98.65,98.98,99.31,2025-08-19T00:00:00Z,2025-08-20T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-21,4,S2A_MSIL2A_20250821T104041_N0511_R008_T31TFK_20250821T143312.SAFE | S2A_MSIL2A_20250821T104041_N0511_R008_T31TFL_20250821T143312.SAFE | S2B_MSIL2A_20250821T102559_N0511_R108_T31TFK_20250821T125116.SAFE | S2B_MSIL2A_20250821T102559_N0511_R108_T31TFL_20250821T125116.SAFE,2025-08-21T10:38:27.106000+00:00 | 2025-08-21T10:38:41.819000+00:00 | 2025-08-21T10:48:35.832000+00:00 | 2025-08-21T10:48:50.042000+00:00,47.75,70.28999999999999,93.66,2025-08-21T00:00:00Z,2025-08-22T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-26,2,S2C_MSIL2A_20250826T103051_N0511_R108_T31TFK_20250827T091516.SAFE | S2C_MSIL2A_20250826T103051_N0511_R108_T31TFL_20250827T091516.SAFE,2025-08-26T10:38:44.243000+00:00 | 2025-08-26T10:38:56.910000+00:00,9.07,16.285,23.5,2025-08-26T00:00:00Z,2025-08-27T00:00:00Z,1311,2600,1289,1311,1.0,0.23374612629413605,0.6441931128501892,0.4212493660066262,0.06937727926220096,0.33278214931488037,0.37565287947654724,0.42318493127822876,0.4738575518131256,0.5039745569229126,0.0,0.0,0.37757437070938216,0.6155606407322655,0.006864988558352402,0.0,site_003,Parcelle blé,blé,True,-0.002376859523156638,0.4467253639911412
2025-08-28,2,S2A_MSIL2A_20250828T102701_N0511_R108_T31TFK_20250828T144016.SAFE | S2A_MSIL2A_20250828T102701_N0511_R108_T31TFL_20250828T144016.SAFE,2025-08-28T10:38:39.433000+00:00 | 2025-08-28T10:38:54.144000+00:00,67.93,81.775,95.62,2025-08-28T00:00:00Z,2025-08-29T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-29,2,S2C_MSIL2A_20250829T104041_N0511_R008_T31TFK_20250829T162415.SAFE | S2C_MSIL2A_20250829T104041_N0511_R008_T31TFL_20250829T162415.SAFE,2025-08-29T10:48:40.759000+00:00 | 2025-08-29T10:48:54.951000+00:00,70.0,84.255,98.51,2025-08-29T00:00:00Z,2025-08-30T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-31,4,S2A_MSIL2A_20250831T103701_N0511_R008_T31TFK_20250831T145420.SAFE | S2A_MSIL2A_20250831T103701_N0511_R008_T31TFL_20250831T145420.SAFE | S2B_MSIL2A_20250831T102559_N0511_R108_T31TFK_20250831T143825.SAFE | S2B_MSIL2A_20250831T102559_N0511_R108_T31TFL_20250831T143825.SAFE,2025-08-31T10:38:25.450000+00:00 | 2025-08-31T10:38:40.169000+00:00 | 2025-08-31T10:48:36.226000+00:00 | 2025-08-31T10:48:50.426000+00:00,0.0,0.5975,2.06,2025-08-31T00:00:00Z,2025-09-01T00:00:00Z,1311,2600,1289,1311,1.0,0.19790849089622498,0.7115437388420105,0.39683366910725654,0.08213875645953303,0.2961711585521698,0.3406932055950165,0.3937072455883026,0.45182013511657715,0.49168258905410767,0.0,0.0015255530129672007,0.5179252479023646,0.4614797864225782,0.01906941266209001,0.0,site_003,Parcelle blé,blé,True,-0.024415696899369677,0.41390308688122185
2025-09-03,2,S2B_MSIL2A_20250903T103619_N0511_R008_T31TFK_20250903T144103.SAFE | S2B_MSIL2A_20250903T103619_N0511_R008_T31TFL_20250903T144103.SAFE,2025-09-03T10:48:21.336000+00:00 | 2025-09-03T10:48:35.548000+00:00,1.81,4.31,6.81,2025-09-03T00:00:00Z,2025-09-04T00:00:00Z,1311,2600,1289,1311,1.0,0.17241379618644714,0.7434303760528564,0.39110050496484,0.08909888848754642,0.2828535735607147,0.3286370635032654,0.3884093761444092,0.44563132524490356,0.49417853355407715,0.0,0.005339435545385202,0.551487414187643,0.41647597254004576,0.02669717772692601,0.0,site_003,Parcelle blé,blé,True,-0.005733164142416536,0.4030611800262409
2025-09-05,2,S2C_MSIL2A_20250905T103041_N0511_R108_T31TFK_20250905T160713.SAFE | S2C_MSIL2A_20250905T103041_N0511_R108_T31TFL_20250905T160713.SAFE,2025-09-05T10:38:41.795000+00:00 | 2025-09-05T10:38:56.508000+00:00,19.72,23.479999999999997,27.24,2025-09-05T00:00:00Z,2025-09-06T00:00:00Z,1311,2600,1289,1311,1.0,0.20043455064296722,0.7491459250450134,0.38797793267429725,0.08723804763679244,0.28999435901641846,0.3293084502220154,0.3788461685180664,0.4319809079170227,0.489926278591156,0.0,0.0,0.6094584286803967,0.36155606407322655,0.028985507246376812,0.0,site_003,Parcelle blé,blé,True,-0.0031225722905427467,0.39197070224879793
2025-09-07,2,S2A_MSIL2A_20250907T103031_N0511_R108_T31TFK_20250907T142815.SAFE | S2A_MSIL2A_20250907T103031_N0511_R108_T31TFL_20250907T142815.SAFE,2025-09-07T10:38:37.712000+00:00 | 2025-09-07T10:38:52.429000+00:00,0.0,0.0,0.0,2025-09-07T00:00:00Z,2025-09-08T00:00:00Z,1311,2600,1289,1311,1.0,0.16646014153957367,0.751055896282196,0.3619141387380233,0.09852028004482384,0.24766355752944946,0.28957170248031616,0.35259056091308594,0.41450777649879456,0.48600223660469055,0.0,0.011441647597254004,0.6910755148741419,0.26926010678871093,0.02822273073989321,0.0,site_003,Parcelle blé,blé,True,-0.02606379393627395,0.38033085879238687
2025-09-10,4,S2A_MSIL2A_20250910T104041_N0511_R008_T31TFK_20250910T174015.SAFE | S2A_MSIL2A_20250910T104041_N0511_R008_T31TFL_20250910T174015.SAFE | S2B_MSIL2A_20250910T102559_N0511_R108_T31TFK_20250910T130748.SAFE | S2B_MSIL2A_20250910T102559_N0511_R108_T31TFL_20250910T130748.SAFE,2025-09-10T10:38:23.677000+00:00 | 2025-09-10T10:38:38.398000+00:00 | 2025-09-10T10:48:33.564000+00:00 | 2025-09-10T10:48:47.770000+00:00,28.03,32.03,33.61,2025-09-10T00:00:00Z,2025-09-11T00:00:00Z,1311,2600,1289,1311,1.0,0.17364276945590973,0.7439379096031189,0.3702108595068451,0.09868418340878557,0.2588604688644409,0.29852044582366943,0.3562275767326355,0.42175573110580444,0.5067873597145081,0.0,0.0038138825324180014,0.6750572082379863,0.2906178489702517,0.03051106025934401,0.0,site_003,Parcelle blé,blé,True,0.00829672076882182,0.3733676436397219
2025-09-13,2,S2B_MSIL2A_20250913T103619_N0511_R008_T31TFK_20250913T131830.SAFE | S2B_MSIL2A_20250913T103619_N0511_R008_T31TFL_20250913T131830.SAFE,2025-09-13T10:48:20.263000+00:00 | 2025-09-13T10:48:34.474000+00:00,99.94,99.965,99.99,2025-09-13T00:00:00Z,2025-09-14T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-09-15,2,S2C_MSIL2A_20250915T103041_N0511_R108_T31TFK_20250915T174614.SAFE | S2C_MSIL2A_20250915T103041_N0511_R108_T31TFL_20250915T174614.SAFE,2025-09-15T10:38:38.143000+00:00 | 2025-09-15T10:38:52.859000+00:00,19.91,21.7,23.49,2025-09-15T00:00:00Z,2025-09-16T00:00:00Z,1311,2600,1289,1311,1.0,0.15580448508262634,0.7466484308242798,0.40376545634322475,0.11570987826198072,0.2600690424442291,0.32273027300834656,0.3907729983329773,0.48334380984306335,0.5608194470405579,0.0,0.019832189168573607,0.5194508009153318,0.39893211289092295,0.06178489702517163,0.0,site_003,Parcelle blé,blé,True,0.033554596836379624,0.3786301515293644
2025-09-17,2,S2A_MSIL2A_20250917T102711_N0511_R108_T31TFK_20250917T160614.SAFE | S2A_MSIL2A_20250917T102711_N0511_R108_T31TFL_20250917T160614.SAFE,2025-09-17T10:38:41.845000+00:00 | 2025-09-17T10:38:53.642000+00:00,8.46,20.34,32.22,2025-09-17T00:00:00Z,2025-09-18T00:00:00Z,1311,2600,1289,1311,1.0,0.152112677693367,0.7653866410255432,0.3917706418501151,0.12445369351788893,0.24378585815429688,0.302325576543808,0.36798766255378723,0.4798007607460022,0.5664709210395813,0.0,0.02822273073989321,0.5644546147978642,0.34401220442410374,0.06331045003813883,0.0,site_003,Parcelle blé,blé,True,-0.011994814493109629,0.388582319233395
2025-09-18,2,S2C_MSIL2A_20250918T104031_N0511_R008_T31TFK_20250918T161413.SAFE | S2C_MSIL2A_20250918T104031_N0511_R008_T31TFL_20250918T161413.SAFE,2025-09-18T10:48:34.391000+00:00 | 2025-09-18T10:48:48.595000+00:00,0.01,0.045,0.08,2025-09-18T00:00:00Z,2025-09-19T00:00:00Z,1311,2600,1289,1311,1.0,0.164956197142601,0.8014646172523499,0.41835859249694785,0.12683640272589175,0.26408839225769043,0.32649365067481995,0.3957894742488861,0.5107834935188293,0.5960021018981934,0.0,0.009153318077803204,0.5034324942791762,0.39816933638443935,0.08848207475209764,0.0007627765064836003,site_003,Parcelle blé,blé,True,0.026587950646832725,0.4046315635634292
2025-09-20,4,S2A_MSIL2A_20250920T103741_N0511_R008_T31TFK_20250920T144020.SAFE | S2A_MSIL2A_20250920T103741_N0511_R008_T31TFL_20250920T144020.SAFE | S2B_MSIL2A_20250920T102619_N0511_R108_T31TFK_20250920T142941.SAFE | S2B_MSIL2A_20250920T102619_N0511_R108_T31TFL_20250920T142941.SAFE,2025-09-20T10:38:23.050000+00:00 | 2025-09-20T10:38:37.771000+00:00 | 2025-09-20T10:48:36.651000+00:00 | 2025-09-20T10:48:50.864000+00:00,10.43,12.7025,18.45,2025-09-20T00:00:00Z,2025-09-21T00:00:00Z,1311,2600,1289,1311,1.0,0.14953534305095673,0.7769191265106201,0.3988960337584296,0.13173449740987808,0.23394833505153656,0.30659767985343933,0.37401366233825684,0.5007342100143433,0.5872402191162109,0.0,0.041952707856598014,0.5385202135774219,0.34324942791762014,0.07627765064836003,0.0,site_003,Parcelle blé,blé,True,-0.019462558738518265,0.40300842270183085
2025-09-23,2,S2B_MSIL2A_20250923T103639_N0511_R008_T31TFK_20250923T144103.SAFE | S2B_MSIL2A_20250923T103639_N0511_R008_T31TFL_20250923T144103.SAFE,2025-09-23T10:48:21.118000+00:00 | 2025-09-23T10:48:35.333000+00:00,55.98,75.195,94.41,2025-09-23T00:00:00Z,2025-09-24T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-09-25,2,S2C_MSIL2A_20250925T102811_N0511_R108_T31TFK_20250925T160513.SAFE | S2C_MSIL2A_20250925T102811_N0511_R108_T31TFL_20250925T160513.SAFE,2025-09-25T10:38:39.899000+00:00 | 2025-09-25T10:38:54.608000+00:00,53.33,61.615,69.9,2025-09-25T00:00:00Z,2025-09-26T00:00:00Z,1311,2600,2600,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-09-27,2,S2A_MSIL2A_20250927T103041_N0511_R108_T31TFK_20250927T154914.SAFE | S2A_MSIL2A_20250927T103041_N0511_R108_T31TFL_20250927T154914.SAFE,2025-09-27T10:38:40.397000+00:00 | 2025-09-27T10:38:55.104000+00:00,7.67,11.875,16.08,2025-09-27T00:00:00Z,2025-09-28T00:00:00Z,1311,2600,1289,1311,1.0,0.15099135041236877,0.8170005679130554,0.485816090548884,0.16253293823734824,0.24372759461402893,0.3853599429130554,0.47785380482673645,0.6087244153022766,0.7182918787002563,0.0,0.043478260869565216,0.2311212814645309,0.4630053394355454,0.2616323417238749,0.0007627765064836003,site_003,Parcelle blé,blé,True,0.08692005679045445,0.4343569056014205
